a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2016,3485,BELC,3,1,2,MON,1,8,18,38,329527,374074,13,60, , , , , , , , , , 
2016,3486,BELC,3,2,1,MON,1,8,21,52,331734,370738,13,30, , , , , , , , , , 
2016,3487,BELC,3,2,2,FRI,29,7,22,45,333658,373391,13,30, , , , , , , , , , 
2016,3488,NEMD,3,2,2,MON,1,8,22,30,337737,332531,13,30, , , , , , , , , , 
2016,3489,NEMD,3,1,1,TUE,2,8,7,47,302356,325656,13,60, , , , , , , , , , 
2016,3490,NEMD,3,1,1,MON,1,8,12,30,308542,326294,2,30, , , , , , , , , , 
2016,3491,BELC,3,2,1,TUE,2,8,8,20,334361,375903,12,70, , , , , , , , , , 
2016,3492,NEMD,3,1,1,TUE,2,8,8,30,319661,315323,13,60, , , , , , , , , , 
2016,3493,FERO,3,2,1,FRI,22,7,15,59,247343,365388,13,60, , , , , , , , , , 
2016,3494,BELC,2,2,3,TUE,2,8,10,57,327001,371167,13,50,10,7,1,1,2,2,2,1,1,1
2016,3495,MIDU,3,3,2,TUE,2,8,11,50,278199,357298,13,60, , , , , , , , , , 
2016,3496,MIDU,3,2,1,TUE,2,8,12,49,279080,359734,11,70, , , , , , , , , , 
2016,3497,BELC,3,1,1,SAT,30,7,23,0,331654,375362,13,30, , , , , , , , , , 
2016,3498,ARBC,3,2,1,TUE,2,8,13,45,309183,357555,13,30, , , , , , , , , , 
2016,3499,ARBC,3,1,1,FRI,29,7,12,40,308506,358123,13,30, , , , , , , , , , 
2016,3500,DCST,1,2,3,TUE,2,8,15,59,254087,408462,13,60,1,1,1,1,2,1,2,1,1,1
2016,3501,ANTN,3,2,1,MON,1,8,19,0,332087,384871,13,30, , , , , , , , , , 
2016,3502,ANTN,2,2,4,TUE,2,8,16,53,322266,392303,13,60,1,1,1,1,2,2,2,1,1,1
2016,3503,ANTN,3,2,1,TUE,2,8,16,55,319626,377856,13,60, , , , , , , , , , 
2016,3504,NEMD,3,2,3,TUE,2,8,17,45,335415,337861,13,60, , , , , , , , , , 
2016,3505,ARND,3,2,2,TUE,2,8,18,7,350124,378708,11,70, , , , , , , , , , 
2016,3506,NEMD,3,2,1,TUE,2,8,18,8,337845,331595,13,30, , , , , , , , , , 
2016,3507,LISC,3,2,1,TUE,2,8,18,40,316174,361230,14,70, , , , , , , , , , 
2016,3508,MIDU,3,2,2,TUE,2,8,19,3,297714,390426,13,60, , , , , , , , , , 
2016,3509,CCGL,3,2,1,TUE,2,8,19,5,295275,425874,13,30, , , , , , , , , , 
2016,3510,ARBC,3,2,3,TUE,2,8,19,36,286641,344814,13,30, , , , , , , , , , 
2016,3511,NEMD,3,1,1,TUE,2,8,23,0,306923,324822,13,60, , , , , , , , , , 
2016,3512,BELC,3,2,2,TUE,2,8,22,15,334265,375024,13,30, , , , , , , , , , 
2016,3513,MEAN,3,2,1,WED,3,8,7,55,307453,402124,13,30, , , , , , , , , , 
2016,3514,LISC,3,2,1,WED,3,8,15,36,321630,375800,13,60, , , , , , , , , , 
2016,3515,NEMD,3,2,1,WED,3,8,16,49,338440,324918,13,30, , , , , , , , , , 
2016,3516,FERO,3,2,1,WED,3,8,17,0,244148,361163,13,30, , , , , , , , , , 
2016,3517,BELC,3,2,3,WED,3,8,18,17,334013,375106,13,30, , , , , , , , , , 
2016,3518,MIDU,3,3,1,WED,3,8,18,31,285630,383307,13,40, , , , , , , , , , 
2016,3519,LISC,3,2,2,WED,3,8,19,55,316008,362865,13,60, , , , , , , , , , 
2016,3520,ARND,3,1,2,WED,3,8,20,16,341947,362313,13,60, , , , , , , , , , 
2016,3521,MIDU,3,1,1,WED,3,8,21,50,280765,361355,13,40, , , , , , , , , , 
2016,3522,BELC,3,1,1,THU,4,8,3,6,334206,375734,13,30, , , , , , , , , , 
2016,3523,FERO,2,2,5,THU,4,8,3,6,226952,345515,13,60,12,7,1,1,6,1,2,1,1,1
2016,3524,ANTN,2,1,1,THU,4,8,4,53,313613,388593,13,40,1,1,1,1,4,1,1,1,1,1
2016,3525,MIDU,3,1,1,THU,4,8,6,45,286118,379580,13,60, , , , , , , , , , 
2016,3526,ARBC,3,2,1,THU,4,8,6,45,309980,349181,13,60, , , , , , , , , , 
2016,3527,MEAN,3,1,1,THU,4,8,8,5,314494,398025,13,60, , , , , , , , , , 
2016,3528,ANTN,3,2,2,THU,4,8,8,34,314601,383144,13,60, , , , , , , , , , 
2016,3529,MIDU,3,2,1,WED,3,8,11,45,291709,392403,13,60, , , , , , , , , , 
2016,3530,DCST,3,2,1,THU,4,8,11,27,242930,418411,13,30, , , , , , , , , , 
2016,3531,LISC,3,2,1,THU,4,8,13,20,316468,367705,13,60, , , , , , , , , , 
2016,3532,ANTN,3,3,1,THU,4,8,14,47,331774,382226,13,30, , , , , , , , , , 
2016,3533,MEAN,3,2,3,THU,4,8,15,21,339228,386285,11,40, , , , , , , , , , 
2016,3534,ARBC,3,2,1,THU,4,8,15,50,299761,354942,13,30, , , , , , , , , , 
2016,3535,MIDU,3,2,1,THU,4,8,13,30,278911,362312,13,30, , , , , , , , , , 
2016,3536,NEMD,3,3,1,THU,4,8,16,50,304635,319519,13,60, , , , , , , , , , 
2016,3537,CCGL,3,2,1,THU,4,8,17,20,256753,420983,13,40, , , , , , , , , , 
2016,3538,BELC,3,2,1,WED,3,8,11,45,333305,372934,13,30, , , , , , , , , , 
2016,3539,DCST,3,2,1,THU,4,8,17,26,243269,417851,13,30, , , , , , , , , , 
2016,3540,ARBC,3,2,1,THU,4,8,17,29,302015,348022,13,60, , , , , , , , , , 
2016,3541,CCGL,2,2,1,THU,4,8,17,35,294204,426985,1,40,2,7,1,1,1,1,1,1,1,1
2016,3542,ANTN,3,2,2,THU,4,8,18,2,325227,377879,13,60, , , , , , , , , , 
2016,3543,BELC,2,2,1,THU,4,8,18,20,335016,373971,13,30,12,7,1,11,2,10,1,1,1,1
2016,3544,BELC,3,3,3,THU,4,8,18,50,328337,370320,13,30, , , , , , , , , , 
2016,3545,LISC,3,2,1,THU,4,8,19,0,322123,372349,13,60, , , , , , , , , , 
2016,3546,MEAN,3,2,1,THU,4,8,19,45,341327,387958,13,30, , , , , , , , , , 
2016,3547,BELC,3,2,4,THU,4,8,22,0,329388,378419,13,60, , , , , , , , , , 
2016,3548,ARND,1,1,1,THU,4,8,23,37,348887,373096,13,30,2,7,1,1,4,1,1,1,1,1
2016,3549,BELC,3,2,1,FRI,5,8,0,12,334179,375130,2,30, , , , , , , , , , 
2016,3550,MIDU,3,2,1,FRI,5,8,7,32,297145,403823,13,30, , , , , , , , , , 
2016,3551,LISC,1,2,5,FRI,5,8,8,0,323614,358905,11,60,1,1,1,1,1,1,1,1,1,1
2016,3552,ANTN,3,2,2,FRI,5,8,9,55,313665,387407,13,40, , , , , , , , , , 
2016,3553,ANTN,3,2,1,FRI,5,8,10,13,334095,380804,13,30, , , , , , , , , , 
2016,3554,BELC,3,2,3,THU,4,8,8,5,335514,373844,13,30, , , , , , , , , , 
2016,3555,CCGL,3,2,1,FRI,5,8,12,41,269267,409550,1,30, , , , , , , , , , 
2016,3556,MEAN,3,3,1,FRI,5,8,14,10,344072,389595,13,60, , , , , , , , , , 
2016,3557,MIDU,2,1,2,FRI,5,8,14,30,282028,374474,13,60,1,1,1,1,2,1,1,1,1,1
2016,3558,ARBC,3,2,1,FRI,5,8,14,35,327372,346790,13,60, , , , , , , , , , 
2016,3559,BELC,3,2,1,FRI,5,8,15,48,335693,374767,11,50, , , , , , , , , , 
2016,3560,BELC,3,1,1,FRI,5,8,16,53,329778,369777,12,70, , , , , , , , , , 
2016,3561,NEMD,3,2,1,FRI,5,8,17,15,348459,345262,13,60, , , , , , , , , , 
2016,3562,CCGL,3,2,1,FRI,5,8,16,15,286571,432694,1,60, , , , , , , , , , 
2016,3563,ANTN,2,2,1,FRI,5,8,18,4,319736,377883,1,60,2,7,1,1,2,1,1,1,1,1
2016,3564,CCGL,3,1,1,FRI,5,8,21,41,271028,434898,13,60, , , , , , , , , , 
2016,3565,MEAN,3,1,1,FRI,5,8,22,40,303190,401048,13,60, , , , , , , , , , 
2016,3566,LISC,3,2,4,FRI,5,8,22,48,316067,361285,14,70, , , , , , , , , , 
2016,3567,MEAN,3,2,1,SAT,6,8,11,25,337232,390842,13,60, , , , , , , , , , 
2016,3568,ANTN,3,2,3,SAT,6,8,12,43,335259,381537,1,40, , , , , , , , , , 
2016,3569,ARBC,3,2,1,SAT,6,8,13,9,308145,359848,1,30, , , , , , , , , , 
2016,3570,NEMD,3,2,1,SAT,6,8,13,0,336781,352872,13,30, , , , , , , , , , 
2016,3571,BELC,3,2,1,SAT,6,8,14,7,333526,373839,13,30, , , , , , , , , , 
2016,3572,ANTN,3,2,2,SAT,6,8,15,13,329996,391537,13,60, , , , , , , , , , 
2016,3573,MIDU,2,2,1,SAT,6,8,10,30,294886,387165,13,60,12,7,1,1,2,1,1,1,1,1
2016,3574,MIDU,3,2,1,SAT,6,8,15,38,269409,350415,13,60, , , , , , , , , , 
2016,3575,CCGL,3,2,2,SAT,6,8,16,10,286561,438680,13,60, , , , , , , , , , 
2016,3576,BELC,3,2,2,SAT,6,8,16,47,333638,374993,13,30, , , , , , , , , , 
2016,3577,BELC,3,3,1,SAT,6,8,16,54,329467,369014,13,30, , , , , , , , , , 
2016,3578,CCGL,3,1,1,SAT,6,8,18,50,269551,409579,13,30, , , , , , , , , , 
2016,3579,BELC,3,3,2,SAT,6,8,20,47,332256,376476,13,30, , , , , , , , , , 
2016,3580,DCST,3,1,2,SUN,7,8,0,43,248316,417887,13,60, , , , , , , , , , 
2016,3581,ARBC,3,2,1,SUN,7,8,1,30,300670,357364,13,60, , , , , , , , , , 
2016,3582,CCGL,3,1,1,SUN,7,8,2,4,285225,432624,13,30, , , , , , , , , , 
2016,3583,DCST,2,1,1,SUN,7,8,2,16,227829,384985,13,60,1,1,1,1,4,1,2,1,1,1
2016,3584,ARBC,3,1,1,SUN,7,8,3,40,304044,351520,13,60, , , , , , , , , , 
2016,3585,NEMD,3,1,1,SUN,7,8,13,55,327366,325948,13,60, , , , , , , , , , 
2016,3586,CCGL,3,2,1,SUN,7,8,14,50,262780,421074,13,60, , , , , , , , , , 
2016,3587,BELC,3,2,2,SUN,7,8,15,40,331982,373049,1,30, , , , , , , , , , 
2016,3588,BELC,3,3,1,SUN,7,8,16,35,333227,377309,13,30, , , , , , , , , , 
2016,3589,CCGL,3,2,1,SUN,7,8,17,48,285560,439695,1,30, , , , , , , , , , 
2016,3590,MIDU,3,2,4,SUN,7,8,18,36,284108,361179,1,30, , , , , , , , , , 
2016,3591,DCST,3,1,1,SUN,7,8,21,10,243067,417024,13,30, , , , , , , , , , 
2016,3592,FERO,2,2,4,SUN,7,8,21,48,241744,383503,13,60,1,1,1,1,6,2,2,1,1,1
2016,3593,BELC,3,2,1,SUN,7,8,22,0,330617,371695,13,30, , , , , , , , , , 
2016,3594,BELC,2,2,1,MON,8,8,0,28,335227,374121,13,30,12,7,1,11,7,4,1,1,1,1
2016,3595,DCST,2,2,2,MON,8,8,2,45,244002,420825,1,40,2,7,1,9,4,2,2,1,1,1
2016,3596,MEAN,3,3,1,MON,8,8,7,57,312095,411990,13,60, , , , , , , , , , 
2016,3597,DCST,3,2,1,MON,8,8,9,25,256798,402009,13,60, , , , , , , , , , 
2016,3598,ANTN,3,2,1,FRI,5,8,12,0,330883,384638,13,60, , , , , , , , , , 
2016,3599,MIDU,3,2,1,MON,8,8,13,34,280596,394547,13,60, , , , , , , , , , 
2016,3600,FERO,3,2,1,MON,8,8,14,19,220428,347175,13,60, , , , , , , , , , 
2016,3601,FERO,2,2,1,MON,8,8,14,24,227763,323939,13,60,12,7,1,1,2,1,1,1,1,1
2016,3602,LISC,3,1,1,MON,8,8,13,50,326042,364114,13,30, , , , , , , , , , 
2016,3603,ARBC,3,2,4,MON,8,8,14,48,296263,340307,13,60, , , , , , , , , , 
2016,3604,BELC,2,3,1,MON,8,8,15,29,336063,373182,13,30,12,7,1,11,1,1,1,1,1,1
2016,3605,ARND,3,2,2,MON,8,8,16,50,349188,373360,1,30, , , , , , , , , , 
2016,3606,NEMD,3,2,1,MON,8,8,14,40,348761,346485,13,60, , , , , , , , , , 
2016,3607,DCST,3,2,2,MON,8,8,15,30,243506,416604,13,30, , , , , , , , , , 
2016,3608,ARBC,3,2,1,MON,8,8,18,2,305883,342596,13,60, , , , , , , , , , 
2016,3609,ARND,3,2,2,MON,8,8,18,7,354748,375956,13,60, , , , , , , , , , 
2016,3610,LISC,2,1,1,MON,8,8,19,20,326712,364683,13,30,12,4,1,1,2,1,1,1,1,1
2016,3611,ANTN,3,2,1,MON,8,8,20,15,334455,385140,13,60, , , , , , , , , , 
2016,3612,MEAN,3,2,1,MON,8,8,20,45,310574,413758,13,60, , , , , , , , , , 
2016,3613,BELC,3,2,3,MON,8,8,21,22,332364,374274,13,30, , , , , , , , , , 
2016,3614,BELC,3,2,4,MON,8,8,22,43,327017,370722,13,60, , , , , , , , , , 
2016,3615,BELC,2,1,1,TUE,9,8,2,24,335196,374162,13,30,12,7,1,1,4,1,1,1,1,2
2016,3616,FERO,3,2,1,TUE,9,8,8,47,245386,376144,13,60, , , , , , , , , , 
2016,3617,BELC,3,1,1,TUE,9,8,10,34,332140,376718,13,40, , , , , , , , , , 
2016,3618,DCST,3,2,2,TUE,9,8,11,0,248033,419938,13,50, , , , , , , , , , 
2016,3619,BELC,3,2,1,TUE,9,8,8,5,333266,378264,13,30, , , , , , , , , , 
2016,3620,ARBC,2,2,1,TUE,9,8,13,56,314558,337092,13,60,1,1,1,1,3,1,1,1,1,1
2016,3621,BELC,3,3,1,TUE,9,8,15,14,331682,373404,13,30, , , , , , , , , , 
2016,3622,CCGL,3,1,1,TUE,9,8,16,40,271689,418520,13,60, , , , , , , , , , 
2016,3623,BELC,3,3,6,TUE,9,8,17,0,331467,375920,13,30, , , , , , , , , , 
2016,3624,BELC,3,2,1,TUE,9,8,17,21,334198,377091,13,30, , , , , , , , , , 
2016,3625,MEAN,2,2,1,TUE,9,8,17,36,311802,404840,13,30,1,1,1,1,1,1,1,1,1,1
2016,3626,BELC,3,2,1,TUE,9,8,19,5,328868,368543,13,30, , , , , , , , , , 
2016,3627,BELC,3,2,2,TUE,9,8,19,0,328477,370814,13,30, , , , , , , , , , 
2016,3628,CCGL,3,1,1,TUE,9,8,20,10,290426,428774,11,50, , , , , , , , , , 
2016,3629,ARND,3,2,3,TUE,9,8,20,55,348261,381593,13,30, , , , , , , , , , 
2016,3630,CCGL,3,2,1,TUE,9,8,20,25,283858,415025,13,30, , , , , , , , , , 
2016,3631,DCST,3,1,1,TUE,9,8,22,5,242997,421551,13,30, , , , , , , , , , 
2016,3632,MIDU,3,2,1,WED,10,8,10,50,279715,362684,13,30, , , , , , , , , , 
2016,3633,LISC,3,2,3,WED,10,8,12,15,335442,369461,13,40, , , , , , , , , , 
2016,3634,BELC,3,2,1,WED,10,8,12,40,333611,380427,13,30, , , , , , , , , , 
2016,3635,BELC,2,2,1,WED,10,8,12,58,329461,369007,13,30,10,7,1,1,1,1,2,5,1,1
2016,3636,BELC,3,3,1,WED,10,8,13,0,332096,371753,13,30, , , , , , , , , , 
2016,3637,MIDU,3,2,1,WED,10,8,14,15,281354,364245,13,60, , , , , , , , , , 
2016,3638,LISC,3,2,1,TUE,26,7,23,15,323963,364404,13,50, , , , , , , , , , 
2016,3639,BELC,3,1,1,WED,10,8,15,15,338067,376460,11,50, , , , , , , , , , 
2016,3640,CCGL,3,2,2,WED,10,8,14,45,285461,432661,13,30, , , , , , , , , , 
2016,3641,BELC,3,2,1,WED,10,8,15,35,331672,371778,13,30, , , , , , , , , , 
2016,3642,ARBC,2,3,2,WED,10,8,16,20,286807,341751,13,60,1,1,1,1,2,1,1,1,1,1
2016,3643,NEMD,3,2,1,WED,10,8,17,44,337739,331323,2,30, , , , , , , , , , 
2016,3644,BELC,3,3,2,WED,10,8,18,30,328096,371224,13,30, , , , , , , , , , 
2016,3645,CCGL,3,2,1,WED,10,8,20,50,267958,422478,1,30, , , , , , , , , , 
2016,3646,ARBC,3,2,1,WED,10,8,21,30,305273,347391,13,60, , , , , , , , , , 
2016,3647,ANTN,3,2,1,THU,11,8,7,45,320717,385640,13,60, , , , , , , , , , 
2016,3648,LISC,3,2,2,THU,11,8,9,54,328029,367822,13,30, , , , , , , , , , 
2016,3649,ANTN,3,1,1,THU,11,8,10,43,333227,381064,12,70, , , , , , , , , , 
2016,3650,BELC,3,2,2,THU,11,8,13,34,328368,369900,13,30, , , , , , , , , , 
2016,3651,CCGL,2,1,1,THU,11,8,14,9,285099,433133,13,30,1,1,1,1,2,1,1,1,1,1
2016,3652,ARBC,3,2,2,THU,11,8,15,4,305537,360507,13,60, , , , , , , , , , 
2016,3653,LISC,3,2,1,THU,11,8,15,23,327219,364880,13,30, , , , , , , , , , 
2016,3654,NEMD,3,2,1,THU,11,8,15,41,302027,325556,13,60, , , , , , , , , , 
2016,3655,NEMD,3,2,1,THU,11,8,15,50,302193,325594,13,60, , , , , , , , , , 
2016,3656,DCST,3,2,2,MON,8,8,15,59,244084,416331,13,30, , , , , , , , , , 
2016,3657,FERO,3,1,1,THU,11,8,18,0,223043,350465,13,50, , , , , , , , , , 
2016,3658,BELC,2,1,1,THU,11,8,18,24,330278,375000,13,30,12,7,1,1,1,10,1,1,1,1
2016,3659,ARBC,3,2,1,THU,11,8,17,30,307312,358211,13,30, , , , , , , , , , 
2016,3660,DCST,2,6,3,THU,11,8,20,45,241708,414540,13,60,1,1,1,1,6,1,1,1,1,1
2016,3661,ANTN,2,1,2,THU,11,8,21,34,325684,395427,13,60,1,1,1,1,2,10,2,1,1,1
2016,3662,MIDU,3,2,1,THU,11,8,22,19,284165,365890,13,30, , , , , , , , , , 
2016,3663,ARBC,3,1,1,FRI,12,8,10,1,287909,345117,13,30, , , , , , , , , , 
2016,3664,CCGL,3,2,2,FRI,12,8,10,59,284887,431133,13,30, , , , , , , , , , 
2016,3665,NEMD,2,4,1,FRI,12,8,11,30,332235,335131,13,60,12,7,1,1,2,1,1,1,1,1
2016,3666,NEMD,2,1,1,FRI,12,8,13,28,350899,346427,13,60,6,4,1,1,2,1,1,1,1,1
2016,3667,DCST,3,3,1,FRI,12,8,12,10,235489,399633,13,30, , , , , , , , , , 
2016,3668,MIDU,3,2,3,THU,11,8,14,30,284209,366516,1,30, , , , , , , , , , 
2016,3669,CCGL,3,2,2,FRI,12,8,14,44,268747,409543,13,30, , , , , , , , , , 
2016,3670,BELC,3,2,1,FRI,12,8,14,43,334767,371633,13,30, , , , , , , , , , 
2016,3671,NEMD,3,2,2,FRI,12,8,14,0,299207,319152,13,30, , , , , , , , , , 
2016,3672,DCST,3,2,1,FRI,12,8,14,50,243492,417442,13,30, , , , , , , , , , 
2016,3673,BELC,3,2,1,FRI,12,8,18,22,331715,378361,13,30, , , , , , , , , , 
2016,3674,NEMD,3,2,3,FRI,12,8,18,20,341129,337774,13,60, , , , , , , , , , 
2016,3675,CCGL,3,1,2,FRI,12,8,20,5,291626,429800,13,60, , , , , , , , , , 
2016,3676,ARND,3,2,3,FRI,12,8,20,15,356963,372833,13,60, , , , , , , , , , 
2016,3677,CCGL,3,4,1,SAT,13,8,2,12,288742,440524,13,60, , , , , , , , , , 
2016,3678,MEAN,3,1,1,SAT,13,8,5,30,341038,401986,13,30, , , , , , , , , , 
2016,3679,LISC,3,2,1,SAT,13,8,12,0,338041,370901,13,60, , , , , , , , , , 
2016,3680,NEMD,2,1,1,SAT,13,8,14,18,321200,315047,13,60,1,1,1,1,2,1,1,1,1,1
2016,3681,CCGL,3,2,3,SAT,13,8,14,15,285290,432705,13,30, , , , , , , , , , 
2016,3682,BELC,3,2,2,SAT,13,8,15,0,333021,376072,13,30, , , , , , , , , , 
2016,3683,ARND,3,2,2,SAT,13,8,15,40,361270,368247,13,60, , , , , , , , , , 
2016,3684,BELC,3,2,1,SAT,13,8,18,0,328000,369878,13,30, , , , , , , , , , 
2016,3685,BELC,3,1,1,SAT,13,8,18,49,333989,375108,2,30, , , , , , , , , , 
2016,3686,ANTN,2,1,1,SAT,13,8,19,5,334329,384318,13,30,12,7,1,12,3,10,6,1,3,2
2016,3687,DCST,3,3,1,SAT,13,8,20,0,254636,407441,13,60, , , , , , , , , , 
2016,3688,ARBC,3,2,1,SAT,13,8,20,10,310605,363812,13,30, , , , , , , , , , 
2016,3689,NEMD,3,2,2,SAT,13,8,21,5,291987,320650,13,60, , , , , , , , , , 
2016,3690,BELC,3,2,2,SAT,13,8,7,45,333239,374384,14,30, , , , , , , , , , 
2016,3691,BELC,3,2,2,SUN,14,8,0,53,327531,369890,13,30, , , , , , , , , , 
2016,3692,ARBC,3,2,3,SUN,14,8,0,55,287278,346164,13,30, , , , , , , , , , 
2016,3693,ANTN,3,1,1,SUN,14,8,2,28,322532,385420,13,30, , , , , , , , , , 
2016,3694,FERO,2,1,1,SUN,14,8,7,45,232902,365685,13,60,6,7,1,1,2,1,10,1,1,1
2016,3695,BELC,3,2,1,SAT,13,8,9,30,330377,371446,13,30, , , , , , , , , , 
2016,3696,BELC,2,2,1,SUN,14,8,13,38,336115,373526,13,30,8,7,1,1,1,1,1,1,1,1
2016,3697,MEAN,3,1,1,SUN,14,8,15,59,337400,401255,13,30, , , , , , , , , , 
2016,3698,FERO,2,2,2,SUN,14,8,16,19,235826,334481,13,30,10,7,1,1,1,1,1,1,1,1
2016,3699,CCGL,2,2,3,SUN,14,8,16,50,293625,441023,13,40,10,7,1,1,1,1,1,1,1,1
2016,3700,ARBC,3,2,1,SUN,14,8,19,15,306487,355731,13,30, , , , , , , , , , 
2016,3701,FERO,3,1,3,SUN,14,8,23,1,226579,329426,13,60, , , , , , , , , , 
2016,3702,LISC,2,1,1,MON,15,8,3,20,326528,364973,13,30,1,1,1,1,4,1,2,1,1,1
2016,3703,NEMD,3,2,3,MON,15,8,7,10,327996,342131,13,60, , , , , , , , , , 
2016,3704,CCGL,3,2,3,MON,15,8,7,53,295726,425799,1,30, , , , , , , , , , 
2016,3705,LISC,2,3,2,MON,15,8,7,54,330444,365272,13,50,1,1,1,1,2,1,1,1,1,1
2016,3706,LISC,3,2,1,MON,15,8,8,52,318801,360183,13,60, , , , , , , , , , 
2016,3707,ARND,3,2,1,MON,15,8,10,51,348108,374373,13,30, , , , , , , , , , 
2016,3708,LISC,3,2,2,MON,15,8,11,50,338041,370902,13,60, , , , , , , , , , 
2016,3709,CCGL,3,2,1,MON,15,8,12,0,268315,425784,13,60, , , , , , , , , , 
2016,3710,NEMD,3,2,1,MON,15,8,15,19,308748,325998,13,30, , , , , , , , , , 
2016,3711,BELC,2,2,1,MON,15,8,15,59,327407,370377,13,30,12,7,1,1,2,1,1,1,1,1
2016,3712,BELC,3,3,1,MON,15,8,16,13,331208,376190,13,30, , , , , , , , , , 
2016,3713,CCGL,3,2,1,MON,15,8,16,5,285143,434659,13,30, , , , , , , , , , 
2016,3714,DCST,3,1,1,MON,15,8,16,57,240629,386426,13,60, , , , , , , , , , 
2016,3715,NEMD,1,2,2,MON,15,8,18,0,326481,330533,13,60,6,4,1,1,2,1,1,1,1,1
2016,3716,CCGL,3,1,1,MON,15,8,18,53,292351,431822,13,60, , , , , , , , , , 
2016,3717,ARND,3,2,1,MON,15,8,21,15,353081,377993,13,60, , , , , , , , , , 
2016,3718,FERO,3,2,3,MON,15,8,22,34,247443,373425,13,30, , , , , , , , , , 
2016,3719,FERO,2,2,1,TUE,16,8,8,8,216311,339345,13,60,1,1,1,1,2,1,1,1,1,1
2016,3720,ARND,3,2,1,TUE,16,8,8,10,348306,374285,13,30, , , , , , , , , , 
2016,3721,BELC,3,1,1,WED,10,8,8,40,333377,375257,13,30, , , , , , , , , , 
2016,3722,MIDU,3,1,1,TUE,16,8,10,54,272564,360241,13,60, , , , , , , , , , 
2016,3723,DCST,3,2,1,MON,15,8,12,3,244215,421121,13,30, , , , , , , , , , 
2016,3724,BELC,3,1,2,TUE,16,8,14,0,333202,374384,14,30, , , , , , , , , , 
2016,3725,MIDU,3,2,1,TUE,16,8,14,18,286897,362242,13,60, , , , , , , , , , 
2016,3726,BELC,3,2,1,TUE,16,8,14,35,335246,370108,11,30, , , , , , , , , , 
2016,3727,ARBC,3,2,1,WED,10,8,16,20,287170,344249,13,30, , , , , , , , , , 
2016,3728,LISC,2,4,2,TUE,16,8,16,14,330147,361543,13,60,12,7,1,1,3,1,1,1,1,1
2016,3729,MEAN,2,2,3,TUE,16,8,17,18,314968,400855,13,60,12,4,1,1,2,1,1,1,1,1
2016,3730,LISC,3,2,1,MON,15,8,0,1,326893,367189,13,30, , , , , , , , , , 
2016,3731,NEMD,3,2,1,TUE,16,8,15,0,315822,318772,13,30, , , , , , , , , , 
2016,3732,LISC,3,2,1,TUE,16,8,19,0,325901,366761,13,50, , , , , , , , , , 
2016,3733,LISC,2,1,1,TUE,16,8,19,10,321746,360811,13,60,10,7,1,1,2,1,1,1,1,1
2016,3734,DCST,2,2,2,TUE,16,8,16,55,246305,418114,13,50,2,7,1,1,1,1,1,1,1,2
2016,3735,BELC,3,2,1,TUE,16,8,19,50,336124,373093,13,30, , , , , , , , , , 
2016,3736,MIDU,3,1,1,TUE,16,8,17,15,298805,390852,13,60, , , , , , , , , , 
2016,3737,BELC,3,2,1,TUE,16,8,20,30,337195,374666,13,30, , , , , , , , , , 
2016,3738,MIDU,3,2,1,TUE,16,8,22,35,285290,400455,13,30, , , , , , , , , , 
2016,3739,BELC,3,2,2,TUE,16,8,23,42,332994,374062,13,30, , , , , , , , , , 
2016,3740,BELC,3,2,2,WED,17,8,8,20,335465,373882,13,30, , , , , , , , , , 
2016,3741,DCST,3,2,2,WED,17,8,11,2,243576,416210,13,30, , , , , , , , , , 
2016,3742,MIDU,2,2,1,WED,17,8,11,50,277858,356895,13,30,12,7,1,1,2,2,7,1,1,1
2016,3743,FERO,3,2,2,WED,17,8,13,18,243534,372138,13,30, , , , , , , , , , 
2016,3744,BELC,3,2,1,WED,17,8,16,31,333841,375365,13,30, , , , , , , , , , 
2016,3745,FERO,2,1,1,WED,17,8,17,6,242305,361788,13,60,1,1,1,1,2,1,9,1,1,1
2016,3746,ARND,3,2,1,WED,17,8,17,0,350958,360777,13,30, , , , , , , , , , 
2016,3747,DCST,3,2,2,WED,17,8,17,0,250288,410623,13,60, , , , , , , , , , 
2016,3748,DCST,3,1,1,WED,17,8,12,45,254334,407460,13,30, , , , , , , , , , 
2016,3749,BELC,3,2,1,WED,17,8,17,30,331745,371764,13,30, , , , , , , , , , 
2016,3750,DCST,3,2,1,WED,17,8,17,41,246495,418426,13,60, , , , , , , , , , 
2016,3751,FERO,3,2,1,WED,17,8,19,1,223821,345810,1,30, , , , , , , , , , 
2016,3752,ARND,3,3,1,THU,18,8,7,55,341829,367583,13,60, , , , , , , , , , 
2016,3753,BELC,3,2,1,THU,18,8,9,24,334018,373754,2,30, , , , , , , , , , 
2016,3754,LISC,2,1,1,THU,18,8,10,12,316031,364460,13,60,12,7,1,1,1,1,10,6,1,1
2016,3755,MIDU,3,3,2,THU,18,8,10,46,285884,365056,13,40, , , , , , , , , , 
2016,3756,NEMD,3,2,1,THU,18,8,9,0,297997,317377,13,60, , , , , , , , , , 
2016,3757,CCGL,3,2,2,THU,18,8,10,59,267406,433130,13,40, , , , , , , , , , 
2016,3758,ARND,3,2,1,WED,17,8,11,7,348988,374596,13,30, , , , , , , , , , 
